split,city,sample_id,view_index,condition,level,snr_db,objects
train,bremen,bremen_000300_000019,2,MotionBlur,5.0,27.124710706991056,19
train,bremen,bremen_000300_000019,3,MotionBlur,9.0,24.244704949513224,19
train,bremen,bremen_000301_000019,0,Clean,,,12
train,bremen,bremen_000301_000019,1,MotionBlur,15.0,19.333208616472458,12
train,bremen,bremen_000301_000019,2,MotionBlur,25.0,17.361553371247727,12
train,bremen,bremen_000301_000019,3,SevereJPEG,80.0,28.949057649783203,12
train,bremen,bremen_000302_000019,0,Clean,,,5
train,bremen,bremen_000302_000019,1,SevereJPEG,60.0,31.879407380692406,5
train,bremen,bremen_000302_000019,2,SevereJPEG,40.0,30.657940510718426,5
train,bremen,bremen_000302_000019,3,SevereJPEG,20.0,27.50720459460989,5
train,bremen,bremen_000303_000019,0,Clean,,,10
train,bremen,bremen_000303_000019,1,SevereJPEG,5.0,19.58679346127424,10
train,bremen,bremen_000303_000019,2,GaussNoise,5.0,25.5442864312692,10
train,bremen,bremen_000303_000019,3,GaussNoise,10.0,19.60046551489872,10
train,bremen,bremen_000304_000019,0,Clean,,,16
train,bremen,bremen_000304_000019,1,GaussNoise,20.0,13.322174607435041,16
train,bremen,bremen_000304_000019,2,GaussNoise,35.0,8.834150244717538,16
train,bremen,bremen_000304_000019,3,GaussNoise,50.0,6.182936087269352,16
train,bremen,bremen_000305_000019,0,Clean,,,12
train,bremen,bremen_000305_000019,1,LowLight,0.8,13.846336235500168,12
train,bremen,bremen_000305_000019,2,LowLight,0.6,7.8924661019278854,12
train,bremen,bremen_000305_000019,3,LowLight,0.4,4.392686953745562,12
train,bremen,bremen_000306_000019,0,Clean,,,16
train,bremen,bremen_000306_000019,1,LowLight,0.25,2.4582260613717044,16
train,bremen,bremen_000306_000019,2,LowLight,0.1,0.8809732218733334,16
train,bremen,bremen_000306_000019,3,MotionBlur,3.0,32.311236326638834,16
train,bremen,bremen_000307_000019,0,Clean,,,6
train,bremen,bremen_000307_000019,1,MotionBlur,5.0,29.69843516009756,6
train,bremen,bremen_000307_000019,2,MotionBlur,9.0,26.16548553082531,6
train,bremen,bremen_000307_000019,3,MotionBlur,15.0,22.60007893605241,6
train,bremen,bremen_000308_000019,0,Clean,,,12
train,bremen,bremen_000308_000019,1,MotionBlur,25.0,20.32524472523388,12
train,bremen,bremen_000308_000019,2,SevereJPEG,80.0,32.642966425851796,12
train,bremen,bremen_000308_000019,3,SevereJPEG,60.0,30.77543194183054,12
train,bremen,bremen_000309_000019,0,Clean,,,10
train,bremen,bremen_000309_000019,1,SevereJPEG,40.0,28.362461095168534,10
train,bremen,bremen_000309_000019,2,SevereJPEG,20.0,25.75429057906197,10
train,bremen,bremen_000309_000019,3,SevereJPEG,5.0,18.719346551455377,10
train,bremen,bremen_000310_000019,0,Clean,,,11
train,bremen,bremen_000310_000019,1,GaussNoise,5.0,24.44430588882055,11
train,bremen,bremen_000310_000019,2,GaussNoise,10.0,18.48554948507196,11
train,bremen,bremen_000310_000019,3,GaussNoise,20.0,12.624648481191368,11
train,bremen,bremen_000311_000019,0,Clean,,,15
train,bremen,bremen_000311_000019,1,GaussNoise,35.0,8.21845389873562,15
train,bremen,bremen_000311_000019,2,GaussNoise,50.0,5.609064089362664,15
train,bremen,bremen_000311_000019,3,LowLight,0.8,13.814569348747657,15
train,bremen,bremen_000312_000019,0,Clean,,,19
train,bremen,bremen_000312_000019,1,LowLight,0.6,7.863269720677377,19
train,bremen,bremen_000312_000019,2,LowLight,0.4,4.372927717560353,19
train,bremen,bremen_000312_000019,3,LowLight,0.25,2.451071385325578,19
train,bremen,bremen_000313_000019,0,Clean,,,19
train,bremen,bremen_000313_000019,1,LowLight,0.1,0.8658987352408093,19
train,bremen,bremen_000313_000019,2,MotionBlur,3.0,35.220531415303974,19
train,bremen,bremen_000313_000019,3,MotionBlur,5.0,28.49852769370476,19
train,bremen,bremen_000314_000019,0,Clean,,,22
train,bremen,bremen_000314_000019,1,MotionBlur,9.0,25.613329827433002,22
train,bremen,bremen_000314_000019,2,MotionBlur,15.0,22.003533435128272,22
train,bremen,bremen_000314_000019,3,MotionBlur,25.0,19.18988698694632,22
train,bremen,bremen_000315_000019,0,Clean,,,15
train,bremen,bremen_000315_000019,1,SevereJPEG,80.0,30.85500486019327,15
train,bremen,bremen_000315_000019,2,SevereJPEG,60.0,28.997250389894337,15
train,bremen,bremen_000315_000019,3,SevereJPEG,40.0,27.789939000038807,15
train,cologne,cologne_000000_000019,0,Clean,,,11
train,cologne,cologne_000000_000019,1,SevereJPEG,20.0,24.221061939107393,11
train,cologne,cologne_000000_000019,2,SevereJPEG,5.0,17.40758371110688,11
train,cologne,cologne_000000_000019,3,GaussNoise,5.0,23.70401636187428,11
train,cologne,cologne_000001_000019,0,Clean,,,24
train,cologne,cologne_000001_000019,1,GaussNoise,10.0,18.0615247085156,24
train,cologne,cologne_000001_000019,2,GaussNoise,20.0,12.18112286829815,24
train,cologne,cologne_000001_000019,3,GaussNoise,35.0,7.6692837498689626,24
train,cologne,cologne_000002_000019,0,Clean,,,11
train,cologne,cologne_000002_000019,1,GaussNoise,50.0,5.3180078461560765,11
train,cologne,cologne_000002_000019,2,LowLight,0.8,13.828076778682519,11
train,cologne,cologne_000002_000019,3,LowLight,0.6,7.883603976367732,11
train,cologne,cologne_000003_000019,0,Clean,,,18
train,cologne,cologne_000003_000019,1,LowLight,0.4,4.39478318671696,18
train,cologne,cologne_000003_000019,2,LowLight,0.25,2.4546818383224815,18
train,cologne,cologne_000003_000019,3,LowLight,0.1,0.8766523148755491,18
train,cologne,cologne_000004_000019,0,Clean,,,12
train,cologne,cologne_000004_000019,1,MotionBlur,3.0,37.078364142600435,12
train,cologne,cologne_000004_000019,2,MotionBlur,5.0,30.62519000289779,12
train,cologne,cologne_000004_000019,3,MotionBlur,9.0,27.404325971624203,12
train,cologne,cologne_000005_000019,0,Clean,,,8
train,cologne,cologne_000005_000019,1,MotionBlur,15.0,19.430325351034853,8
train,cologne,cologne_000005_000019,2,MotionBlur,25.0,16.66506546544361,8
train,cologne,cologne_000005_000019,3,SevereJPEG,80.0,31.17113326795895,8
train,cologne,cologne_000006_000019,0,Clean,,,23
train,cologne,cologne_000006_000019,1,SevereJPEG,60.0,30.163091179904814,23
train,cologne,cologne_000006_000019,2,SevereJPEG,40.0,28.945208698691424,23
train,cologne,cologne_000006_000019,3,SevereJPEG,20.0,26.388512677377214,23
train,cologne,cologne_000007_000019,0,Clean,,,17
train,cologne,cologne_000007_000019,1,SevereJPEG,5.0,18.403765883735407,17
train,cologne,cologne_000007_000019,2,GaussNoise,5.0,25.75559550579557,17
train,cologne,cologne_000007_000019,3,GaussNoise,10.0,19.789099960805842,17
train,cologne,cologne_000008_000019,0,Clean,,,25
train,cologne,cologne_000008_000019,1,GaussNoise,20.0,13.212353409830058,25
train,cologne,cologne_000008_000019,2,GaussNoise,35.0,8.683868040680075,25
train,cologne,cologne_000008_000019,3,GaussNoise,50.0,5.9827124097964965,25
train,cologne,cologne_000009_000019,0,Clean,,,22
train,cologne,cologne_000009_000019,1,LowLight,0.8,13.820167860689685,22
train,cologne,cologne_000009_000019,2,LowLight,0.6,7.879106366308978,22
train,cologne,cologne_000009_000019,3,LowLight,0.4,4.383775699077546,22
train,cologne,cologne_000010_000019,0,Clean,,,15
train,cologne,cologne_000010_000019,1,LowLight,0.25,2.448899864855275,15
train,cologne,cologne_000010_000019,2,LowLight,0.1,0.8676504514494432,15
train,cologne,cologne_000010_000019,3,MotionBlur,3.0,32.3971382541568,15
train,cologne,cologne_000011_000019,0,Clean,,,8
train,cologne,cologne_000011_000019,1,MotionBlur,5.0,24.936517378217424,8
train,cologne,cologne_000011_000019,2,MotionBlur,9.0,21.3178055692797,8
train,cologne,cologne_000011_000019,3,MotionBlur,15.0,17.97228018218884,8
train,cologne,cologne_000012_000019,0,Clean,,,12
train,cologne,cologne_000012_000019,1,MotionBlur,25.0,18.059719637981136,12
train,cologne,cologne_000012_000019,2,SevereJPEG,80.0,31.552847374347024,12
train,cologne,cologne_000012_000019,3,SevereJPEG,60.0,29.848502896590578,12
train,cologne,cologne_000013_000019,0,Clean,,,12
train,cologne,cologne_000013_000019,1,SevereJPEG,40.0,29.454199414376045,12
train,cologne,cologne_000013_000019,2,SevereJPEG,20.0,26.925458723192428,12
train,cologne,cologne_000013_000019,3,SevereJPEG,5.0,19.123539117149853,12
train,cologne,cologne_000014_000019,0,Clean,,,10
train,cologne,cologne_000014_000019,1,GaussNoise,5.0,25.978367912455937,10
train,cologne,cologne_000014_000019,2,GaussNoise,10.0,20.026918628088772,10
train,cologne,cologne_000014_000019,3,GaussNoise,20.0,14.188957333442726,10
train,cologne,cologne_000015_000019,0,Clean,,,33
train,cologne,cologne_000015_000019,1,GaussNoise,35.0,9.305417104893284,33
train,cologne,cologne_000015_000019,2,GaussNoise,50.0,6.559807804157463,33
train,cologne,cologne_000015_000019,3,LowLight,0.8,13.82384699580989,33
train,cologne,cologne_000016_000019,0,Clean,,,22
train,cologne,cologne_000016_000019,1,LowLight,0.6,7.888094088528979,22
train,cologne,cologne_000016_000019,2,LowLight,0.4,4.38977215272249,22
train,cologne,cologne_000016_000019,3,LowLight,0.25,2.4575619508953817,22
train,cologne,cologne_000017_000019,0,Clean,,,18
train,cologne,cologne_000017_000019,1,LowLight,0.1,0.8781492843818838,18
train,cologne,cologne_000017_000019,2,MotionBlur,3.0,34.26241194875658,18
train,cologne,cologne_000017_000019,3,MotionBlur,5.0,27.819057061934217,18
train,cologne,cologne_000018_000019,0,Clean,,,16
train,cologne,cologne_000018_000019,1,MotionBlur,9.0,22.263074316313567,16
train,cologne,cologne_000018_000019,2,MotionBlur,15.0,18.893058139160555,16
train,cologne,cologne_000018_000019,3,MotionBlur,25.0,16.254485195054652,16
train,cologne,cologne_000019_000019,0,Clean,,,16
train,cologne,cologne_000019_000019,1,SevereJPEG,80.0,31.10409927749545,16
train,cologne,cologne_000019_000019,2,SevereJPEG,60.0,29.381184953416582,16
train,cologne,cologne_000019_000019,3,SevereJPEG,40.0,28.170598836651628,16
train,cologne,cologne_000020_000019,0,Clean,,,43
train,cologne,cologne_000020_000019,1,SevereJPEG,20.0,25.177049314606567,43
train,cologne,cologne_000020_000019,2,SevereJPEG,5.0,18.526692331891226,43
train,cologne,cologne_000020_000019,3,GaussNoise,5.0,25.926457917338645,43
train,cologne,cologne_000021_000019,0,Clean,,,9
train,cologne,cologne_000021_000019,1,GaussNoise,10.0,18.478585615097142,9
train,cologne,cologne_000021_000019,2,GaussNoise,20.0,12.597826951471447,9
train,cologne,cologne_000021_000019,3,GaussNoise,35.0,8.04705981038157,9
train,cologne,cologne_000022_000019,0,Clean,,,27
train,cologne,cologne_000022_000019,1,GaussNoise,50.0,4.545882461037408,27
train,cologne,cologne_000022_000019,2,LowLight,0.8,13.786641915181342,27
train,cologne,cologne_000022_000019,3,LowLight,0.6,7.862744698787997,27
train,cologne,cologne_000023_000019,0,Clean,,,32
train,cologne,cologne_000023_000019,1,LowLight,0.4,4.37408570002553,32
train,cologne,cologne_000023_000019,2,LowLight,0.25,2.4510236958080256,32
train,cologne,cologne_000023_000019,3,LowLight,0.1,0.8676290829742654,32
train,cologne,cologne_000024_000019,0,Clean,,,14
train,cologne,cologne_000024_000019,1,MotionBlur,3.0,28.28315012032124,14
train,cologne,cologne_000024_000019,2,MotionBlur,5.0,22.325065372855818,14
train,cologne,cologne_000024_000019,3,MotionBlur,9.0,18.995434141673442,14
train,cologne,cologne_000025_000019,0,Clean,,,25
train,cologne,cologne_000025_000019,1,MotionBlur,15.0,16.377639928142838,25
train,cologne,cologne_000025_000019,2,MotionBlur,25.0,14.01529794954829,25
train,cologne,cologne_000025_000019,3,SevereJPEG,80.0,27.767664250790006,25
train,cologne,cologne_000026_000019,0,Clean,,,14
train,cologne,cologne_000026_000019,1,SevereJPEG,60.0,29.089337793338245,14
train,cologne,cologne_000026_000019,2,SevereJPEG,40.0,27.893015678363234,14
train,cologne,cologne_000026_000019,3,SevereJPEG,20.0,25.453630248794372,14
train,cologne,cologne_000027_000019,0,Clean,,,13
train,cologne,cologne_000027_000019,1,SevereJPEG,5.0,17.949506713272495,13
train,cologne,cologne_000027_000019,2,GaussNoise,5.0,24.747133790250963,13
train,cologne,cologne_000027_000019,3,GaussNoise,10.0,18.77944867826579,13
train,cologne,cologne_000028_000019,0,Clean,,,10
train,cologne,cologne_000028_000019,1,GaussNoise,20.0,12.551806903616642,10
train,cologne,cologne_000028_000019,2,GaussNoise,35.0,8.052896163642519,10
train,cologne,cologne_000028_000019,3,GaussNoise,50.0,5.423560266274205,10
train,cologne,cologne_000029_000019,0,Clean,,,18
train,cologne,cologne_000029_000019,1,LowLight,0.8,13.842263587017381,18
train,cologne,cologne_000029_000019,2,LowLight,0.6,7.890317105711839,18
train,cologne,cologne_000029_000019,3,LowLight,0.4,4.39123363065279,18
train,cologne,cologne_000030_000019,0,Clean,,,10
train,cologne,cologne_000030_000019,1,LowLight,0.25,2.4573581728976186,10
train,cologne,cologne_000030_000019,2,LowLight,0.1,0.8733856216169387,10
train,cologne,cologne_000030_000019,3,MotionBlur,3.0,38.52708088421369,10
train,cologne,cologne_000031_000019,0,Clean,,,14
train,cologne,cologne_000031_000019,1,MotionBlur,5.0,30.615392821887284,14
train,cologne,cologne_000031_000019,2,MotionBlur,9.0,25.995825054626426,14
train,cologne,cologne_000031_000019,3,MotionBlur,15.0,21.896497707051083,14
train,cologne,cologne_000032_000019,0,Clean,,,17
train,cologne,cologne_000032_000019,1,MotionBlur,25.0,15.099340356351618,17
train,cologne,cologne_000032_000019,2,SevereJPEG,80.0,28.7849607125018,17
train,cologne,cologne_000032_000019,3,SevereJPEG,60.0,27.14626366549271,17
train,cologne,cologne_000033_000019,0,Clean,,,12
train,cologne,cologne_000033_000019,1,SevereJPEG,40.0,26.356033471645326,12
train,cologne,cologne_000033_000019,2,SevereJPEG,20.0,23.83978513639959,12
train,cologne,cologne_000033_000019,3,SevereJPEG,5.0,16.555911599716218,12
train,cologne,cologne_000034_000019,0,Clean,,,11
train,cologne,cologne_000034_000019,1,GaussNoise,5.0,25.47054757953245,11
train,cologne,cologne_000034_000019,2,GaussNoise,10.0,19.530165086652918,11
train,cologne,cologne_000034_000019,3,GaussNoise,20.0,13.691973090146547,11
train,cologne,cologne_000035_000019,0,Clean,,,15
train,cologne,cologne_000035_000019,1,GaussNoise,35.0,7.730356828548754,15
train,cologne,cologne_000035_000019,2,GaussNoise,50.0,5.077116797851854,15
train,cologne,cologne_000035_000019,3,LowLight,0.8,13.806125377744205,15
train,cologne,cologne_000036_000019,0,Clean,,,20
train,cologne,cologne_000036_000019,1,LowLight,0.6,7.887095873712958,20
train,cologne,cologne_000036_000019,2,LowLight,0.4,4.389078597574368,20
train,cologne,cologne_000036_000019,3,LowLight,0.25,2.456050383143278,20
train,cologne,cologne_000037_000019,0,Clean,,,3
train,cologne,cologne_000037_000019,1,LowLight,0.1,0.8671597355667539,3
train,cologne,cologne_000037_000019,2,MotionBlur,3.0,32.43844371620576,3
train,cologne,cologne_000037_000019,3,MotionBlur,5.0,26.16277995187264,3
train,cologne,cologne_000038_000019,0,Clean,,,6
train,cologne,cologne_000038_000019,1,MotionBlur,9.0,20.267368785073742,6
train,cologne,cologne_000038_000019,2,MotionBlur,15.0,17.436754703319664,6
train,cologne,cologne_000038_000019,3,MotionBlur,25.0,15.25505194827674,6
train,cologne,cologne_000039_000019,0,Clean,,,8
train,cologne,cologne_000039_000019,1,SevereJPEG,80.0,30.187900635746672,8
train,cologne,cologne_000039_000019,2,SevereJPEG,60.0,28.504395858986808,8
train,cologne,cologne_000039_000019,3,SevereJPEG,40.0,27.337386898755824,8
train,cologne,cologne_000040_000019,0,Clean,,,14
train,cologne,cologne_000040_000019,1,SevereJPEG,20.0,26.48069498906542,14
train,cologne,cologne_000040_000019,2,SevereJPEG,5.0,19.32808511930286,14
train,cologne,cologne_000040_000019,3,GaussNoise,5.0,25.598403953326017,14
train,cologne,cologne_000041_000019,0,Clean,,,14
train,cologne,cologne_000041_000019,1,GaussNoise,10.0,20.0474524200634,14
train,cologne,cologne_000041_000019,2,GaussNoise,20.0,14.16508383796145,14
train,cologne,cologne_000041_000019,3,GaussNoise,35.0,9.65416559204779,14
train,cologne,cologne_000042_000019,0,Clean,,,17
train,cologne,cologne_000042_000019,1,GaussNoise,50.0,6.088633913940827,17
train,cologne,cologne_000042_000019,2,LowLight,0.8,13.824019625901531,17
train,cologne,cologne_000042_000019,3,LowLight,0.6,7.8814151311976985,17
train,cologne,cologne_000043_000019,0,Clean,,,18
train,cologne,cologne_000043_000019,1,LowLight,0.4,4.383652925196507,18
train,cologne,cologne_000043_000019,2,LowLight,0.25,2.4543506965176864,18
train,cologne,cologne_000043_000019,3,LowLight,0.1,0.8726948729824195,18
train,cologne,cologne_000044_000019,0,Clean,,,17
train,cologne,cologne_000044_000019,1,MotionBlur,3.0,36.256822615629744,17
train,cologne,cologne_000044_000019,2,MotionBlur,5.0,30.0039247139461,17
train,cologne,cologne_000044_000019,3,MotionBlur,9.0,25.82653789726916,17
train,cologne,cologne_000045_000019,0,Clean,,,19
train,cologne,cologne_000045_000019,1,MotionBlur,15.0,22.79252683211141,19
train,cologne,cologne_000045_000019,2,MotionBlur,25.0,20.109321056045786,19
train,cologne,cologne_000045_000019,3,SevereJPEG,80.0,32.322785431007205,19
train,cologne,cologne_000046_000019,0,Clean,,,34
train,cologne,cologne_000046_000019,1,SevereJPEG,60.0,29.720952319470527,34
train,cologne,cologne_000046_000019,2,SevereJPEG,40.0,28.424622750291487,34
train,cologne,cologne_000046_000019,3,SevereJPEG,20.0,25.93730602104495,34
train,cologne,cologne_000047_000019,0,Clean,,,14
train,cologne,cologne_000047_000019,1,SevereJPEG,5.0,18.05335081901911,14
train,cologne,cologne_000047_000019,2,GaussNoise,5.0,24.75059976045856,14
train,cologne,cologne_000047_000019,3,GaussNoise,10.0,18.796906657966083,14
train,cologne,cologne_000048_000019,0,Clean,,,28
train,cologne,cologne_000048_000019,1,GaussNoise,20.0,15.313172875733194,28
train,cologne,cologne_000048_000019,2,GaussNoise,35.0,10.697562904391997,28
train,cologne,cologne_000048_000019,3,GaussNoise,50.0,7.954889069893584,28
train,cologne,cologne_000049_000019,0,Clean,,,37
train,cologne,cologne_000049_000019,1,LowLight,0.8,13.828538139513658,37
train,cologne,cologne_000049_000019,2,LowLight,0.6,7.883605276815674,37
train,cologne,cologne_000049_000019,3,LowLight,0.4,4.386712227623007,37
train,cologne,cologne_000050_000019,0,Clean,,,23
train,cologne,cologne_000050_000019,1,LowLight,0.25,2.4570168221113304,23
train,cologne,cologne_000050_000019,2,LowLight,0.1,0.8774024787725858,23
train,cologne,cologne_000050_000019,3,MotionBlur,3.0,30.755630005857107,23
train,cologne,cologne_000051_000019,0,Clean,,,18
train,cologne,cologne_000051_000019,1,MotionBlur,5.0,27.321739705763555,18
train,cologne,cologne_000051_000019,2,MotionBlur,9.0,23.84071957669981,18
train,cologne,cologne_000051_000019,3,MotionBlur,15.0,20.73103264988425,18
train,cologne,cologne_000052_000019,0,Clean,,,17
train,cologne,cologne_000052_000019,1,MotionBlur,25.0,15.803570921260404,17
train,cologne,cologne_000052_000019,2,SevereJPEG,80.0,29.8626284111251,17
train,cologne,cologne_000052_000019,3,SevereJPEG,60.0,28.160572291466544,17
train,cologne,cologne_000053_000019,0,Clean,,,32
train,cologne,cologne_000053_000019,1,SevereJPEG,40.0,28.545586192537687,32
train,cologne,cologne_000053_000019,2,SevereJPEG,20.0,26.162491510970213,32
train,cologne,cologne_000053_000019,3,SevereJPEG,5.0,19.24085916939221,32
train,cologne,cologne_000054_000019,0,Clean,,,31
train,cologne,cologne_000054_000019,1,GaussNoise,5.0,26.075764601534644,31
train,cologne,cologne_000054_000019,2,GaussNoise,10.0,20.128632720154517,31
train,cologne,cologne_000054_000019,3,GaussNoise,20.0,14.229194595560488,31
train,cologne,cologne_000055_000019,0,Clean,,,39
train,cologne,cologne_000055_000019,1,GaussNoise,35.0,8.974283230778557,39
